Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales
153,CA-2017-158834,2017-03-13,2017-03-16,first class,TW-21025,Tamara Willingham,home office,united states,scottsdale,arizona,85254,west,TEC-PH-10001254,technology,phones,jabra biz 2300 duo qd duo corded headset,203.184
154,CA-2016-124919,2016-05-31,2016-06-02,first class,SP-20650,Stephanie Phelps,corporate,united states,san jose,california,95123,west,OFF-PA-10001950,office supplies,paper,southworth 25% cotton antique laid paper & envelopes,58.38
155,CA-2016-124919,2016-05-31,2016-06-02,first class,SP-20650,Stephanie Phelps,corporate,united states,san jose,california,95123,west,OFF-PA-10002254,office supplies,paper,xerox 1883,105.52
156,CA-2016-124919,2016-05-31,2016-06-02,first class,SP-20650,Stephanie Phelps,corporate,united states,san jose,california,95123,west,OFF-ST-10001590,office supplies,storage,"tenex personal project file with scoop front design, black",80.88
157,CA-2016-118948,2016-05-28,2016-06-03,standard class,NK-18490,Neil Knudson,home office,united states,seattle,washington,98105,west,OFF-AR-10001547,office supplies,art,newell 311,6.63
158,CA-2015-104269,2015-03-01,2015-03-06,second class,DB-13060,Dave Brooks,consumer,united states,seattle,washington,98115,west,FUR-CH-10004063,furniture,chairs,global deluxe high-back manager's chair,457.568
159,CA-2017-114104,2017-11-20,2017-11-24,standard class,NP-18670,Nora Paige,consumer,united states,edmond,oklahoma,73034,central,OFF-LA-10002475,office supplies,labels,avery 519,14.62
161,CA-2017-162733,2017-05-11,2017-05-12,first class,TT-21070,Ted Trevino,consumer,united states,los angeles,california,90045,west,OFF-PA-10002751,office supplies,paper,xerox 1920,5.98
162,CA-2016-119697,2016-12-28,2016-12-31,second class,EM-13960,Eric Murdock,consumer,united states,philadelphia,pennsylvania,19134,east,TEC-AC-10003657,technology,accessories,lenovo 17-key usb numeric keypad,54.384
163,CA-2017-154508,2017-11-16,2017-11-20,standard class,RD-19900,Ruben Dartt,consumer,united states,carlsbad,new mexico,88220,west,OFF-EN-10001990,office supplies,envelopes,staple envelope,28.4
164,CA-2017-113817,2017-11-07,2017-11-11,standard class,MJ-17740,Max Jones,consumer,united states,seattle,washington,98115,west,OFF-BI-10004002,office supplies,binders,wilson jones international size a4 ring binders,27.68
165,CA-2015-139892,2015-09-08,2015-09-12,standard class,BM-11140,Becky Martin,consumer,united states,san antonio,texas,78207,central,OFF-AR-10004441,office supplies,art,bic brite liner highlighters,9.936
167,CA-2015-139892,2015-09-08,2015-09-12,standard class,BM-11140,Becky Martin,consumer,united states,san antonio,texas,78207,central,OFF-ST-10000991,office supplies,storage,space solutions hd industrial steel shelving.,275.928
169,CA-2015-139892,2015-09-08,2015-09-12,standard class,BM-11140,Becky Martin,consumer,united states,san antonio,texas,78207,central,OFF-AR-10002656,office supplies,art,sanford liquid accent highlighters,32.064
170,CA-2015-139892,2015-09-08,2015-09-12,standard class,BM-11140,Becky Martin,consumer,united states,san antonio,texas,78207,central,OFF-AP-10002518,office supplies,appliances,kensington 7 outlet masterpiece power center,177.98
171,CA-2015-139892,2015-09-08,2015-09-12,standard class,BM-11140,Becky Martin,consumer,united states,san antonio,texas,78207,central,TEC-PH-10003931,technology,phones,jbl micro wireless portable bluetooth speaker,143.976
172,CA-2015-118962,2015-08-05,2015-08-09,standard class,CS-12130,Chad Sievert,consumer,united states,los angeles,california,90004,west,OFF-PA-10000659,office supplies,paper,"adams phone message book, professional, 400 message capacity, 5 3/6” x 11”",20.94
173,CA-2015-118962,2015-08-05,2015-08-09,standard class,CS-12130,Chad Sievert,consumer,united states,los angeles,california,90004,west,OFF-PA-10001144,office supplies,paper,xerox 1913,110.96
174,CA-2015-118962,2015-08-05,2015-08-09,standard class,CS-12130,Chad Sievert,consumer,united states,los angeles,california,90004,west,FUR-CH-10003817,furniture,chairs,"global value steno chair, gray",340.144
175,US-2015-100853,2015-09-14,2015-09-19,standard class,JB-15400,Jennifer Braxton,corporate,united states,chicago,illinois,60623,central,OFF-AP-10000891,office supplies,appliances,kensington 7 outlet masterpiece homeoffice power control center,52.448
176,US-2015-100853,2015-09-14,2015-09-19,standard class,JB-15400,Jennifer Braxton,corporate,united states,chicago,illinois,60623,central,OFF-LA-10003148,office supplies,labels,avery 51,20.16
177,US-2018-152366,2018-04-21,2018-04-25,second class,SJ-20500,Shirley Jackson,consumer,united states,houston,texas,77036,central,OFF-AP-10002684,office supplies,appliances,"acco 7-outlet masterpiece power center, wihtout fax/phone line protection",97.264
178,US-2016-101511,2016-11-21,2016-11-23,second class,JE-15745,Joel Eaton,consumer,united states,newark,ohio,43055,east,FUR-CH-10004698,furniture,chairs,"padded folding chairs, black, 4/carton",396.802
179,US-2016-101511,2016-11-21,2016-11-23,second class,JE-15745,Joel Eaton,consumer,united states,newark,ohio,43055,east,OFF-SU-10002189,office supplies,supplies,acme rosewood handle letter opener,15.88
180,CA-2016-137225,2016-12-15,2016-12-19,standard class,JK-15640,Jim Kriz,home office,united states,new york city,new york,10009,east,OFF-AR-10001940,office supplies,art,"sanford colorific eraseable coloring pencils, 12 count",3.28
181,CA-2015-166191,2015-12-05,2015-12-09,second class,DK-13150,David Kendrick,corporate,united states,decatur,illinois,62521,central,OFF-ST-10003455,office supplies,storage,"tenex file box, personal filing tote with lid, black",24.816
182,CA-2015-166191,2015-12-05,2015-12-09,second class,DK-13150,David Kendrick,corporate,united states,decatur,illinois,62521,central,TEC-AC-10004659,technology,accessories,imation secure+ hardware encrypted usb 2.0 flash drive; 16gb,408.744
184,CA-2015-158274,2015-11-19,2015-11-24,second class,RM-19675,Robert Marley,home office,united states,monroe,louisiana,71203,south,TEC-PH-10004896,technology,phones,nokia lumia 521 (t-mobile),149.95
185,CA-2015-158274,2015-11-19,2015-11-24,second class,RM-19675,Robert Marley,home office,united states,monroe,louisiana,71203,south,TEC-AC-10002345,technology,accessories,hp standard 104 key ps/2 keyboard,29.0
186,CA-2017-105018,2017-11-28,2017-12-02,standard class,SK-19990,Sally Knutson,consumer,united states,fairfield,connecticut,6824,east,OFF-BI-10001890,office supplies,binders,avery poly binder pockets,7.16
187,CA-2015-123260,2015-08-26,2015-08-30,standard class,FM-14290,Frank Merwin,home office,united states,los angeles,california,90032,west,TEC-AC-10002323,technology,accessories,sandisk ultra 32 gb microsdhc class 10 memory card,176.8
188,CA-2017-157000,2017-07-16,2017-07-22,standard class,AM-10360,Alice McCarthy,corporate,united states,grand prairie,texas,75051,central,OFF-ST-10001328,office supplies,storage,"personal filing tote with lid, black/gray",37.224
189,CA-2017-157000,2017-07-16,2017-07-22,standard class,AM-10360,Alice McCarthy,corporate,united states,grand prairie,texas,75051,central,OFF-PA-10001950,office supplies,paper,southworth 25% cotton antique laid paper & envelopes,20.016
191,CA-2016-102281,2016-10-12,2016-10-14,first class,MP-17470,Mark Packer,home office,united states,new york city,new york,10035,east,TEC-PH-10001552,technology,phones,i need's 3d hello kitty hybrid silicone case cover for htc one x 4g with 3d hello kitty stylus pen green/pink,71.76
192,CA-2016-102281,2016-10-12,2016-10-14,first class,MP-17470,Mark Packer,home office,united states,new york city,new york,10035,east,OFF-PA-10000061,office supplies,paper,xerox 205,51.84
194,CA-2016-102281,2016-10-12,2016-10-14,first class,MP-17470,Mark Packer,home office,united states,new york city,new york,10035,east,OFF-AR-10003514,office supplies,art,4009 highlighters by sanford,19.9
195,CA-2016-131457,2016-10-31,2016-11-06,standard class,MZ-17515,Mary Zewe,corporate,united states,redlands,california,92374,west,OFF-EN-10001509,office supplies,envelopes,poly string tie envelopes,14.28
196,CA-2015-140004,2015-03-21,2015-03-25,standard class,CB-12025,Cassandra Brandow,consumer,united states,hamilton,ohio,45011,east,OFF-AR-10004685,office supplies,art,"binney & smith crayola metallic colored pencils, 8-color set",7.408
197,CA-2015-140004,2015-03-21,2015-03-25,standard class,CB-12025,Cassandra Brandow,consumer,united states,hamilton,ohio,45011,east,OFF-AR-10004027,office supplies,art,"binney & smith inktank erasable desk highlighter, chisel tip, yellow, 12/box",6.048
198,CA-2018-107720,2018-11-06,2018-11-13,standard class,VM-21685,Valerie Mitchum,home office,united states,westfield,new jersey,7090,east,OFF-ST-10001414,office supplies,storage,decoflex hanging personal folder file,46.26
199,US-2018-124303,2018-07-06,2018-07-13,standard class,FH-14365,Fred Hopkins,corporate,united states,philadelphia,pennsylvania,19120,east,OFF-BI-10000343,office supplies,binders,"pressboard covers with storage hooks, 9 1/2"" x 11"", light blue",2.946
200,US-2018-124303,2018-07-06,2018-07-13,standard class,FH-14365,Fred Hopkins,corporate,united states,philadelphia,pennsylvania,19120,east,OFF-PA-10002749,office supplies,paper,"wirebound message books, 5-1/2 x 4 forms, 2 or 4 forms per page",16.056
201,CA-2018-105074,2018-06-24,2018-06-29,standard class,MB-17305,Maria Bertelson,consumer,united states,akron,ohio,44312,east,OFF-PA-10002666,office supplies,paper,southworth 25% cotton linen-finish paper & envelopes,21.744
202,CA-2015-133690,2015-08-03,2015-08-05,first class,BS-11755,Bruce Stewart,consumer,united states,denver,colorado,80219,west,FUR-TA-10004289,furniture,tables,boxoffice by design rectangular and half-moon meeting room tables,218.75
203,CA-2015-133690,2015-08-03,2015-08-05,first class,BS-11755,Bruce Stewart,consumer,united states,denver,colorado,80219,west,OFF-AP-10003622,office supplies,appliances,"bravo ii megaboss 12-amp hard body upright, replacement belts, 2 belts per pack",2.6
204,US-2018-116701,2018-12-17,2018-12-21,second class,LC-17140,Logan Currie,consumer,united states,dallas,texas,75220,central,OFF-AP-10003217,office supplies,appliances,eureka sanitaire  commercial upright,66.284
205,CA-2018-126382,2018-06-03,2018-06-07,standard class,HK-14890,Heather Kirkland,corporate,united states,franklin,tennessee,37064,south,FUR-FU-10002960,furniture,furnishings,"eldon 200 class desk accessories, burgundy",35.168
206,CA-2018-108329,2018-12-09,2018-12-14,standard class,LE-16810,Laurel Elliston,consumer,united states,whittier,california,90604,west,TEC-PH-10001918,technology,phones,nortel business series terminal t7208 digital phone,444.768
207,CA-2018-135860,2018-12-01,2018-12-07,standard class,JH-15985,Joseph Holt,consumer,united states,saginaw,michigan,48601,central,OFF-ST-10000642,office supplies,storage,"tennsco lockers, gray",83.92
208,CA-2018-135860,2018-12-01,2018-12-07,standard class,JH-15985,Joseph Holt,consumer,united states,saginaw,michigan,48601,central,TEC-PH-10001700,technology,phones,panasonic kx-tg6844b expandable digital cordless telephone,131.98
209,CA-2018-135860,2018-12-01,2018-12-07,standard class,JH-15985,Joseph Holt,consumer,united states,saginaw,michigan,48601,central,OFF-BI-10003274,office supplies,binders,"avery durable slant ring binders, no labels",15.92
210,CA-2018-135860,2018-12-01,2018-12-07,standard class,JH-15985,Joseph Holt,consumer,united states,saginaw,michigan,48601,central,OFF-FA-10000134,office supplies,fasteners,"advantus push pins, aluminum head",52.29
211,CA-2018-135860,2018-12-01,2018-12-07,standard class,JH-15985,Joseph Holt,consumer,united states,saginaw,michigan,48601,central,OFF-ST-10001522,office supplies,storage,"gould plastics 18-pocket panel bin, 34w x 5-1/4d x 20-1/2h",91.99
212,CA-2016-101007,2016-02-09,2016-02-13,second class,MS-17980,Michael Stewart,corporate,united states,dallas,texas,75220,central,TEC-AC-10001266,technology,accessories,memorex micro travel drive 8 gb,20.8
213,CA-2016-146262,2016-01-02,2016-01-09,standard class,VW-21775,Victoria Wilson,corporate,united states,medina,ohio,44256,east,OFF-LA-10004544,office supplies,labels,avery 505,23.68
214,CA-2016-146262,2016-01-02,2016-01-09,standard class,VW-21775,Victoria Wilson,corporate,united states,medina,ohio,44256,east,FUR-BO-10004695,furniture,bookcases,o'sullivan 2-door barrister bookcase in odessa pine,452.45
215,CA-2016-146262,2016-01-02,2016-01-09,standard class,VW-21775,Victoria Wilson,corporate,united states,medina,ohio,44256,east,TEC-PH-10002844,technology,phones,speck products candyshell flip case,62.982
217,CA-2016-146262,2016-01-02,2016-01-09,standard class,VW-21775,Victoria Wilson,corporate,united states,medina,ohio,44256,east,TEC-AC-10000109,technology,accessories,sony micro vault click 16 gb usb 2.0 flash drive,89.584
218,CA-2017-130162,2017-10-28,2017-11-01,standard class,JH-15910,Jonathan Howell,consumer,united states,los angeles,california,90032,west,OFF-ST-10001328,office supplies,storage,"personal filing tote with lid, black/gray",93.06
219,CA-2017-130162,2017-10-28,2017-11-01,standard class,JH-15910,Jonathan Howell,consumer,united states,los angeles,california,90032,west,TEC-PH-10002563,technology,phones,adtran 1202752g1,302.376
220,CA-2016-169397,2016-12-24,2016-12-27,first class,JB-15925,Joni Blumstein,consumer,united states,dublin,ohio,43017,east,OFF-FA-10000585,office supplies,fasteners,oic bulk pack metal binder clips,5.584
221,CA-2016-169397,2016-12-24,2016-12-27,first class,JB-15925,Joni Blumstein,consumer,united states,dublin,ohio,43017,east,OFF-PA-10004000,office supplies,paper,"while you were out pads, 50 per pad, 4 x 5 1/4, green cycle",22.704
222,CA-2016-169397,2016-12-24,2016-12-27,first class,JB-15925,Joni Blumstein,consumer,united states,dublin,ohio,43017,east,OFF-BI-10002852,office supplies,binders,ibico standard transparent covers,19.776
223,CA-2016-169397,2016-12-24,2016-12-27,first class,JB-15925,Joni Blumstein,consumer,united states,dublin,ohio,43017,east,FUR-FU-10000087,furniture,furnishings,"executive impressions 14"" two-color numerals wall clock",72.704
224,CA-2016-169397,2016-12-24,2016-12-27,first class,JB-15925,Joni Blumstein,consumer,united states,dublin,ohio,43017,east,TEC-MA-10001148,technology,machines,swingline sm12-08 microcut jam free shredder,479.988
225,CA-2016-169397,2016-12-24,2016-12-27,first class,JB-15925,Joni Blumstein,consumer,united states,dublin,ohio,43017,east,OFF-AR-10001958,office supplies,art,stanley bostitch contemporary electric pencil sharpeners,27.168
226,CA-2016-163055,2016-08-09,2016-08-16,standard class,DS-13180,David Smith,corporate,united states,detroit,michigan,48227,central,OFF-AR-10001026,office supplies,art,"sanford uni-blazer view highlighters, chisel tip, yellow",2.2
228,CA-2016-163055,2016-08-09,2016-08-16,standard class,DS-13180,David Smith,corporate,united states,detroit,michigan,48227,central,OFF-ST-10002485,office supplies,storage,rogers deluxe file chest,21.98
229,US-2016-145436,2016-02-28,2016-03-04,standard class,VD-21670,Valerie Dominguez,consumer,united states,columbia,tennessee,38401,south,FUR-CH-10004860,furniture,chairs,global low back tilter chair,161.568
230,US-2016-145436,2016-02-28,2016-03-04,standard class,VD-21670,Valerie Dominguez,consumer,united states,columbia,tennessee,38401,south,FUR-CH-10004477,furniture,chairs,"global push button manager's chair, indigo",389.696
231,US-2015-156216,2015-09-13,2015-09-17,standard class,EA-14035,Erin Ashbrook,corporate,united states,charlotte,north carolina,28205,south,OFF-BI-10001679,office supplies,binders,gbc instant index system for binding systems,18.648
